Doc Id,Sentiment,TFIDF Score,Total_Number_of_Words,Positive_Word_Count-GI,Negative_Word_Count-GI,Neutral_Word_Count-GI,Objective_Word_Count-GI,Unidentified_Word_Count-GI,Positive_Word_Count-Polarity,Negative_Word_Count-Polarity,Neutral_Word_Count-Polarity,Unidentified_Word_Count-Polarity,SNW-Score,Emoticons_Score,Exclamation_Count,HashTag_Score,Adjective_Score,Gi-Score,Polarity-Score,Final-Score,Exclamation_Score,Final_Score_With_SNW,Bi-Gram_Score,Tri-Gram_Score,NewHashTagScore
3561,neutral,8.47498,5,0,0,0,0,5,0,0,1,4,-0.375,0,0,1,0,0,0,0,0,-1.875,32.831717,32.831717,0
3562,positive,27.552728,12,2,0,9,0,1,4,1,0,7,0,3,1,0,3.052784306,6,15,10.5,0.7,5.25,44.727216,44.727216,0
3563,negative,39.132436,16,0,2,7,1,6,2,3,0,11,-0.625,0,0,0,0,-6,-5,-5.5,0,-5.875,53.67097,58.869366,0
3564,negative,29.262538,28,1,3,14,0,10,1,4,0,23,0,0,0,0,1.215575226,-6,-15,-10.5,0,-5.25,47.888065,47.888065,0
3565,positive,18.569332,6,1,0,1,0,4,1,0,0,5,0,0,0,0,0,3,5,4,0,2,25.849327,25.849327,2
3566,negative,10.707214,9,0,1,2,0,6,1,1,0,7,0,0,0,0,2.256167449,-3,0,-1.5,0,-0.75,27.35675,27.35675,0
3567,neutral,29.101578,13,2,2,5,1,3,2,4,0,7,-1.625,0,0,0,3.405355686,0,-10,-5,0,-10.625,30.018304,30.018304,0
3568,neutral,23.021373,15,1,0,7,0,7,1,0,1,13,0.5,0,0,0,2.747899088,3,5,4,0,4.5,59.311591,67.943955,0
3569,neutral,24.233285,16,2,0,5,1,8,3,0,1,12,-0.375,0,0,0,0.557180872,6,15,10.5,0,3.375,38.60477,38.60477,0
3570,negative,19.137971,17,0,0,6,0,11,0,0,0,17,0,-3,0,0,0,0,0,0,0,0,36.554328,36.554328,0
3571,negative,21.921661,12,1,0,5,0,6,2,0,1,9,0,0,0,1,3.656547645,3,10,6.5,0,3.25,60.711864,69.344228,0
3572,objective,29.917119,13,0,1,7,1,4,1,1,1,10,0.25,0,0,0,3.043409173,-3,0,-1.5,0,0.5,51.083259,51.083259,0
3573,neutral,24.246436,8,0,0,7,0,1,2,0,0,6,-0.125,0,0,0,0,0,10,5,0,1.875,44.001588,44.001588,0
3574,positive,13.780075,6,0,0,2,0,4,1,0,0,5,0,0,0,0,1.215575226,0,5,2.5,0,1.25,37.081169,48.256568,0
3575,objective,23.299499,17,0,1,10,0,6,0,3,0,14,-1.5,0,0,0,0,-3,-15,-9,0,-12,37.673119,42.590468,0
3576,positive,13.863687,12,0,0,8,0,4,1,0,1,10,0,0,1,0,0.945718072,0,5,2.5,0.166666667,1.25,34.795207,38.78115,0
3577,objective,28.669311,16,0,0,10,0,6,2,1,0,13,-1,0,0,0,1.281697604,0,5,2.5,0,-3.75,49.05834,49.05834,1
3578,neutral,9.911368,13,2,1,4,1,5,2,2,1,8,0.75,0,0,0,0.787237032,3,0,1.5,0,4.5,29.589213,34.787609,1
3579,objective,22.595377,15,1,1,5,0,8,1,1,0,13,-0.125,0,0,0,1.05521413,0,0,0,0,-0.625,34.095314,34.095314,1
3580,negative,15.395703,13,0,0,6,0,7,0,1,0,12,0,0,0,0,0.794558083,0,-5,-2.5,0,-1.25,20.75644,20.75644,0
3581,objective,18.720494,14,2,0,5,0,7,2,0,0,12,-0.125,0,0,0,0,6,10,8,0,3.375,34.58709,34.58709,0
3582,positive,23.043769,14,2,0,6,0,6,3,1,1,9,0,0,0,0,0,6,10,8,0,4,42.448755,42.448755,0
3583,positive,22.0893,12,2,0,3,1,6,3,0,0,9,0,0,1,1,1.25397252,6,15,10.5,0.7,5.25,39.835939,44.472241,0
3584,positive,12.379754,13,0,0,5,0,8,0,1,0,12,0,0,0,1,0,0,-5,-2.5,0,-1.25,25.620125,25.620125,0
3585,objective,10.554857,5,0,0,2,0,3,0,0,1,4,0,0,1,1,0,0,0,0,0,0,18.900374,18.900374,0
3586,objective,10.283982,14,0,0,9,0,5,2,1,0,11,-0.625,0,0,0,2.675715076,0,5,2.5,0,-1.875,17.013946,22.057671,0
3587,positive,0,6,1,0,0,0,5,1,0,1,4,-0.375,0,0,0,0,3,5,4,0,0.125,0,0,0
3588,positive,14.431235,5,1,0,2,0,2,1,0,0,4,1.25,0,1,0,5.167671604,3,5,4,0.266666667,8.25,21.29669,21.29669,0
3589,neutral,9.447761,8,0,0,5,0,3,0,1,0,7,-0.125,0,0,0,2.410721797,0,-5,-2.5,0,-1.875,15.084258,20.127983,0
3590,neutral,22.56642,13,0,0,7,0,6,0,0,1,12,0.125,0,0,0,0,0,0,0,0,0.625,42.633368,42.633368,0
3591,neutral,13.229026,9,0,1,4,1,3,0,1,0,8,0,0,0,0,0,-3,-5,-4,0,-2,21.875117,21.875117,0
3592,neutral,22.666633,9,1,0,6,0,2,1,0,0,8,0.25,0,0,0,0,3,5,4,0,3.25,37.264184,37.264184,0
3593,positive,11.678094,10,0,1,5,0,4,0,1,1,8,-0.125,0,0,0,0,-3,-5,-4,0,-2.625,19.890518,19.890518,0
3594,negative,17.281616,14,1,2,8,0,3,3,1,1,9,1.125,0,0,0,0.819598483,-3,10,3.5,0,7.375,51.693411,60.87775,1
3595,positive,17.614753,8,0,0,6,0,2,2,0,1,5,0,0,1,0,1.258102506,0,10,5,0.333333333,2.5,32.445844,37.363193,0
3596,positive,17.609695,9,0,0,4,1,4,1,0,1,7,0,0,0,0,4.168322121,0,5,2.5,0,1.25,32.729205,41.483879,0
3597,neutral,13.362762,11,0,1,5,1,4,1,2,0,8,0.25,0,0,0,0,-3,-5,-4,0,-0.75,44.475643,44.475643,0
3598,neutral,26.842001,14,1,0,8,1,4,1,0,1,12,-0.125,0,0,0,-5.651934219,3,5,4,0,1.375,45.922158,45.922158,0
3599,positive,14.943256,6,0,1,3,0,2,0,0,0,6,0,0,0,0,0,-3,0,-1.5,0,-0.75,28.848426,28.848426,0
3600,positive,18.078563,12,1,1,7,0,3,1,1,1,9,-0.125,0,6,1,0.081070666,0,0,0,0,-0.625,29.891425,36.433679,1
3601,negative,20.302341,8,1,0,4,0,3,2,1,1,4,0.875,0,0,0,0,3,5,4,0,6.375,41.358629,44.960995,0
3602,positive,22.991988,15,2,2,8,0,3,1,2,1,11,-0.125,0,2,0,1.748233917,0,-5,-2.5,-0.333333333,-1.875,56.011289,59.967732,0
3603,negative,7.252244,7,1,0,3,0,3,1,0,0,6,0,0,0,0,0,3,5,4,0,2,34.148348,34.148348,0
3604,positive,20.232506,13,0,1,6,1,5,1,1,0,11,0.125,0,0,0,1.26653857,-3,0,-1.5,0,-0.125,24.759922,24.759922,1
3605,negative,10.474847,10,0,0,7,0,3,0,0,0,10,0,0,1,0,0,0,0,0,0,0,21.334479,21.334479,0
3606,positive,24.381111,6,0,0,3,0,3,0,0,1,5,0,0,1,1,0,0,0,0,0,0,60.803709,71.04583,0
3607,neutral,20.234319,15,0,1,7,0,7,0,1,1,13,-1.375,0,0,0,0,-3,-5,-4,0,-8.875,30.090035,30.090035,0
3608,positive,23.657269,13,1,0,3,0,9,1,0,0,12,0,0,0,0,0,3,5,4,0,2,42.822407,42.822407,0
3609,negative,11.403127,11,1,2,6,0,2,2,2,2,5,0.25,0,0,0,-0.561197218,-3,0,-1.5,0,0.5,45.856678,45.856678,1
3610,neutral,27.344079,11,0,1,4,0,6,0,1,0,10,0,0,0,1,0.591577615,-3,-5,-4,0,-2,39.923466,39.923466,0
3611,neutral,22.096441,9,1,0,3,0,5,1,1,0,7,-0.875,0,0,0,0.281785813,3,0,1.5,0,-3.625,48.632999,60.757248,0
3612,objective,30.525106,18,1,0,3,0,14,1,1,0,16,0,0,1,0,1.05521413,3,0,1.5,0.1,0.75,136.695057,269.764054,0
3613,positive,27.310936,11,0,0,4,1,6,2,0,0,9,0.625,0,0,0,3.602092074,0,10,5,0,5.625,35.994917,35.994917,1
3614,negative,19.662545,10,0,1,6,0,3,0,1,0,9,0,0,0,0,0,-3,-5,-4,0,-2,30.856095,30.856095,1
3615,negative,10.243993,14,1,1,7,1,4,2,2,0,10,-0.75,0,0,1,0,0,0,0,0,-3.75,21.332913,21.332913,2
3616,positive,21.973502,13,0,0,5,0,8,0,0,0,13,0.375,0,4,0,0,0,0,0,0,1.875,38.274413,42.771621,0
3617,negative,21.09721,19,1,1,7,0,10,1,1,0,17,-1,0,2,0,-0.856225316,0,0,0,0,-5,45.566674,54.199038,0
3618,positive,27.864182,13,0,0,4,0,9,0,1,0,12,-1,0,0,0,0,0,-5,-2.5,0,-6.25,47.768635,51.754578,0
3619,neutral,14.234865,6,0,0,0,0,6,0,0,0,6,0,0,0,1,0,0,0,0,0,0,15.344642,15.344642,0
3620,negative,14.230253,17,1,2,5,0,9,2,2,1,12,-1.5,0,0,1,0,-3,0,-1.5,0,-8.25,30.218525,30.218525,0
3621,neutral,5.229395,18,0,1,8,3,6,0,4,0,14,-1.75,0,0,1,1.845938718,-3,-20,-11.5,0,-14.5,13.403954,13.403954,0
3622,negative,22.33983,12,1,0,9,0,2,2,0,0,10,0.25,0,0,0,0,3,10,6.5,0,4.5,39.269612,39.269612,0
3623,objective,29.063096,12,0,0,5,0,7,0,0,0,12,0.125,0,0,0,0,0,0,0,0,0.625,48.669474,58.063338,0
3624,positive,11.104748,5,0,0,3,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,19.115887,19.115887,0
3625,positive,23.732286,23,1,0,10,0,12,2,0,1,20,0.5,3,0,0,2.199687622,3,10,6.5,0,5.75,28.436267,28.436267,0
3626,objective,24.097151,12,1,1,5,0,5,0,2,1,9,0,0,0,0,0,0,-10,-5,0,-2.5,41.090692,37.104749,0
3627,objective,16.649732,11,0,0,5,1,5,2,0,0,9,0.375,0,0,0,0,0,10,5,0,4.375,43.062295,48.10602,0
3628,negative,10.015363,14,0,2,4,0,8,0,2,1,11,0.625,0,0,0,0,-6,-10,-8,0,-0.875,31.995101,31.995101,3
3629,negative,27.011638,13,0,2,6,1,4,1,0,0,12,0.5,0,0,0,0.591577615,-6,5,-0.5,0,2.25,65.02785,65.02785,0
3630,positive,22.422328,10,0,0,5,0,5,1,0,0,9,-0.125,0,0,0,1.111062687,0,5,2.5,0,0.625,45.056107,50.099832,1
3631,negative,34.105057,14,0,3,7,1,3,0,4,3,7,-0.625,0,0,0,-0.189976715,-9,-20,-14.5,0,-10.375,61.522647,61.522647,0
3632,positive,25.890879,21,3,0,5,0,13,4,0,0,17,0,0,1,0,2.209858799,9,20,14.5,0.966666667,7.25,49.95706,60.353852,0
3633,neutral,24.734398,13,1,0,3,1,8,1,0,0,12,-0.25,0,0,0,2.544808803,3,5,4,0,0.75,45.116042,50.159767,0
3634,neutral,19.645286,9,0,0,5,0,4,0,0,0,9,0,0,1,1,0,0,0,0,0,0,44.227288,44.227288,0
3635,neutral,20.462835,11,0,2,3,1,5,1,2,0,8,0.625,0,0,0,1.215038469,-6,-5,-5.5,0,0.375,33.661876,33.661876,0
3636,negative,15.191941,6,1,0,2,0,3,2,0,0,4,0.625,0,0,1,0.557180872,3,10,6.5,0,6.375,29.840325,34.88405,0
3637,objective,14.614032,5,0,0,1,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25.020456,29.937805,0
3638,positive,16.526697,8,1,0,4,1,2,3,0,1,4,0.625,0,2,0,0,3,15,9,1.2,7.625,47.854017,52.897742,0
3639,negative,21.547633,14,0,2,8,0,4,1,1,1,11,-0.625,0,0,0,1.403035193,-6,0,-3,0,-4.625,39.735529,39.735529,0
3640,negative,6.270318,4,0,1,2,0,1,0,1,0,3,0,0,0,0,0,-3,-5,-4,0,-2,6.950177,6.950177,0
3641,positive,11.951474,3,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16.989676,16.989676,0
3642,objective,29.75996,15,0,0,6,0,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,25.171248,30.369644,0
3643,negative,3.166647,13,0,1,5,0,7,0,1,0,12,-0.75,0,0,0,0,-3,-5,-4,0,-5.75,22.127889,22.127889,0
3644,positive,26.443519,12,1,0,6,1,4,1,0,1,10,-0.125,0,0,0,3.497670219,3,5,4,0,1.375,34.321698,34.321698,2
3645,positive,22.369363,14,0,0,6,0,8,3,1,0,10,-1,0,0,0,3.358675347,0,10,5,0,-2.5,38.870198,38.870198,1
3646,positive,13.466671,13,3,0,4,1,5,2,1,0,10,-1,0,0,0,1.114277086,9,5,7,0,-1.5,23.483045,28.200988,7
3647,positive,26.458522,14,2,0,8,0,4,2,0,0,12,0.125,0,0,0,2.140961023,6,10,8,0,4.625,48.485167,48.485167,0
3648,objective,32.265527,16,0,0,7,0,9,0,1,0,15,0.125,0,0,0,0.927524895,0,-5,-2.5,0,-0.625,49.55942,49.55942,0
3649,positive,19.726368,10,1,0,4,0,5,1,1,0,8,0,0,2,0,1.468090009,3,0,1.5,0.2,0.75,36.316446,36.316446,1
3650,positive,11.241782,4,0,0,2,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,17.698427,26.698595,0
3651,negative,7.006195,9,1,0,3,0,5,0,1,0,8,0,0,0,1,0.927524895,3,-5,-1,0,-0.5,20.518386,23.875258,2
3652,positive,7.853224,6,2,0,2,0,2,2,0,0,4,-0.625,0,0,3,4.241253644,6,10,8,0,0.875,18.985409,18.985409,4
3653,positive,32.010876,15,0,1,10,1,3,0,1,0,14,0.125,0,1,0,-0.557445083,-3,-5,-4,-0.266666667,-1.375,48.88331,53.927035,0
3654,objective,10.703644,8,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,19.240225,19.240225,0
3655,objective,26.875248,15,0,0,6,0,9,1,0,0,14,0,0,0,1,0.416371308,0,5,2.5,0,1.25,33.669737,33.669737,0
3656,positive,16.822977,12,2,1,7,0,2,2,1,0,9,-1.125,0,0,0,2.38705827,3,5,4,0,-3.625,37.665612,37.665612,0
3657,positive,14.561451,10,0,0,3,0,7,0,0,1,9,0,0,9,1,1.343019243,0,0,0,0,0,27.393368,30.774998,2
3658,neutral,7.081612,13,0,2,5,0,6,1,4,0,8,0,0,0,3,2.066842714,-6,-15,-10.5,0,-5.25,27.098544,27.098544,0
3659,neutral,44.890793,16,0,2,8,0,6,1,1,1,13,0.625,0,0,0,0.088857366,-6,0,-3,0,1.625,54.280357,64.115055,0
3660,objective,24.874323,15,0,1,8,0,6,1,1,0,13,-0.125,0,0,0,0,-3,0,-1.5,0,-1.375,57.246269,57.246269,0
3661,positive,30.848785,15,2,0,8,1,4,2,0,1,12,-0.125,0,1,0,1.256648992,6,10,8,0.533333333,3.375,51.751755,51.751755,0
3662,negative,25.297773,17,0,1,7,0,9,1,1,0,15,-0.125,0,0,0,0,-3,0,-1.5,0,-1.375,57.833572,57.833572,0
3663,positive,9.422159,5,1,1,2,0,1,2,1,0,2,0,0,1,1,3.336202048,0,5,2.5,0.166666667,1.25,31.306876,31.306876,1
3664,positive,28.56645,15,3,0,8,0,4,3,1,1,10,0.5,0,1,0,2.202743579,9,10,9.5,0.633333333,7.25,42.226587,42.226587,0
3665,positive,14.714981,6,0,0,5,0,1,1,0,1,4,0,0,0,0,0,0,5,2.5,0,1.25,24.464299,24.464299,0
3666,neutral,19.519773,8,1,0,1,1,5,0,1,1,6,0,0,0,0,0.974863179,3,-5,-1,0,-0.5,43.439809,43.439809,0
3667,objective,16.231589,8,0,0,6,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,29.856601,34.900326,0
3668,positive,20.000249,13,2,0,5,0,6,3,0,1,9,0.5,0,0,0,1.25397252,6,15,10.5,0,7.75,29.65022,29.65022,0
3669,objective,17.136676,13,0,0,7,1,5,2,0,2,9,0.625,0,0,3,2.542805254,0,10,5,0,5.625,24.918849,24.918849,0
3670,positive,16.995516,10,1,0,2,0,7,1,0,0,9,0,0,0,0,1.114277086,3,5,4,0,2,42.516679,42.516679,0
3671,objective,13.745148,7,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,21.263326,21.263326,0
3672,positive,8.047111,8,2,0,3,0,3,2,1,0,5,0.5,0,0,0,2.608702552,6,5,5.5,0,5.25,21.181536,21.181536,1
3673,objective,16.422071,17,0,2,9,0,6,1,3,1,12,-0.375,0,0,0,0,-6,-10,-8,0,-5.875,39.322803,39.322803,0
3674,neutral,25.945197,9,0,0,4,0,5,0,1,0,8,-0.125,0,0,0,0,0,-5,-2.5,0,-1.875,35.678964,35.678964,0
3675,neutral,16.545315,11,2,0,5,0,4,3,1,0,7,-0.75,0,0,0,10.23480594,6,10,8,0,0.25,27.693155,27.693155,0
3676,objective,16.933967,9,0,0,5,0,4,0,0,1,8,0,0,0,0,1.508497775,0,0,0,0,0,51.156096,56.354492,0
3677,positive,19.956413,13,1,0,6,1,5,2,0,0,11,0,0,0,0,3.559010461,3,10,6.5,0,3.25,26.812858,35.512987,0
3678,positive,12.072327,4,1,0,2,1,0,0,1,2,1,0,0,0,1,0.974863179,3,-5,-1,0,-0.5,23.67299,23.67299,0
3679,objective,29.245497,15,1,0,10,0,4,1,0,0,14,0.125,0,0,0,2.173063205,3,5,4,0,2.625,46.79991,46.79991,0
3680,positive,22.633327,13,0,0,8,0,5,2,0,0,11,0,0,0,0,1.515350295,0,10,5,0,2.5,39.495177,39.495177,1
3681,neutral,20.931942,11,0,0,5,0,6,0,0,2,9,0,0,0,0,0.546414707,0,0,0,0,0,30.843886,30.843886,1
3682,positive,11.282323,5,1,0,3,0,1,1,0,0,4,0.5,3,0,0,4.461168488,3,5,4,0,4.5,15.513181,15.513181,0
3683,positive,30.762913,17,1,1,9,0,6,2,1,1,13,-1.375,0,0,0,4.59937294,0,5,2.5,0,-5.625,39.205776,39.205776,0
3684,positive,22.439132,9,0,0,6,0,3,2,2,0,5,0,0,0,0,2.578605659,0,0,0,0,0,50.59734,50.59734,0
3685,neutral,13.686472,9,2,0,4,1,2,2,0,0,7,0.75,0,1,0,0,6,10,8,0.533333333,7.75,21.817708,21.817708,0
3686,neutral,21.278117,13,1,1,8,0,3,1,1,1,10,0.625,0,0,1,1.5463843,0,0,0,0,3.125,46.841915,46.841915,0
3687,positive,28.646018,11,0,0,9,1,1,0,0,0,11,-0.125,0,0,1,0.591577615,0,0,0,0,-0.625,56.046276,56.046276,0
3688,positive,32.157776,13,0,0,5,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,32.4788,32.4788,0
3689,positive,15.602495,9,0,2,4,0,3,1,2,0,6,-0.375,0,0,0,0.33158479,-6,-5,-5.5,0,-4.625,33.554232,33.554232,1
3690,positive,8.637989,5,0,0,2,0,3,0,0,0,5,0,0,2,0,0,0,0,0,0,0,15.846979,22.173528,0
3691,objective,10.895618,12,0,1,6,1,4,0,1,0,11,0,0,0,0,1.580143992,-3,-5,-4,0,-2,11.7126,11.7126,0
3692,neutral,25.797809,11,0,0,6,0,5,0,2,0,9,-1,0,0,0,0,0,-10,-5,0,-7.5,35.533531,35.533531,1
3693,positive,20.619331,12,0,0,7,1,4,1,1,0,10,0,0,2,0,0.617555918,0,0,0,0,0,43.981939,43.981939,0
3694,positive,32.965377,11,3,0,3,0,5,3,0,1,7,0,0,0,0,-5.826314338,9,15,12,0,6,45.277031,45.277031,0
3695,negative,17.890814,5,1,0,2,0,2,1,0,0,4,-0.125,0,0,1,1.468090009,3,5,4,0,1.375,31.271945,36.31567,0
3696,positive,14.644198,15,1,0,8,0,6,1,0,1,13,-0.125,3,0,0,2.73100803,3,5,4,0,1.375,17.583003,17.583003,0
3697,positive,7.729919,12,1,0,5,0,6,1,0,2,9,0,0,0,0,1.114277086,3,5,4,0,2,23.917079,23.917079,1
3698,positive,23.417367,13,1,0,7,0,5,1,0,1,11,0.75,0,2,1,3.475739129,3,5,4,0.533333333,5.75,43.900536,43.900536,1
3699,negative,20.423374,19,0,3,6,0,10,1,2,0,16,-1.375,0,0,0,1.379472254,-9,-5,-7,0,-10.375,34.761841,34.761841,1
3700,neutral,9.952486,6,0,0,4,0,2,2,0,1,3,0,0,1,0,2.145183926,0,10,5,0.333333333,2.5,33.064314,33.064314,0
3701,positive,16.277779,10,1,1,2,0,6,2,1,0,7,0.75,0,3,0,5.167671604,0,5,2.5,0.5,5,31.454645,31.454645,1
3702,positive,21.421887,7,1,0,4,0,2,2,0,1,4,0,0,1,0,4.594304554,3,10,6.5,0.433333333,3.25,29.967632,29.967632,1
3703,positive,11.070636,7,2,0,3,0,2,2,0,0,5,0.625,0,1,1,3.475739129,6,10,8,0.533333333,7.125,34.564221,39.127493,0
3704,neutral,33.304853,18,1,0,10,0,7,2,2,0,14,0,0,1,1,0,3,0,1.5,0.1,0.75,45.019193,45.019193,0
3705,negative,12.371443,8,0,1,3,0,4,1,0,0,7,-0.125,0,0,1,2.285375715,-3,5,1,0,-0.125,21.929159,21.929159,1
3706,positive,9.984175,9,3,1,3,0,2,4,1,1,3,0.125,3,5,0,2.608940268,6,15,10.5,3.5,5.875,38.3391,38.3391,0
3707,negative,12.136305,11,0,3,3,0,5,1,2,0,8,-0.75,0,0,1,-3.173153678,-9,-5,-7,0,-7.25,8.653057,13.570406,1
3708,objective,22.280244,14,1,1,7,0,5,1,2,1,10,-0.5,0,0,3,1.715519159,0,-5,-2.5,0,-3.75,53.76585,53.76585,0
3709,negative,23.849319,9,0,0,5,0,4,2,0,0,7,-0.875,0,0,0,1.26397635,0,10,5,0,-1.875,48.633544,58.361393,1
3710,positive,15.771517,10,2,1,3,0,4,3,1,0,6,0,0,0,0,1.407712883,3,10,6.5,0,3.25,47.288593,52.486989,0
3711,positive,17.685784,10,2,0,3,0,5,2,1,1,6,0.75,0,0,1,1.056391964,6,5,5.5,0,6.5,39.793627,39.793627,0
3712,positive,24.415283,13,2,0,5,0,6,2,0,0,11,0.625,0,2,0,1.441799162,6,10,8,1.066666667,7.125,58.049324,67.29672,0
3713,positive,10.333064,13,1,0,4,0,8,1,0,0,12,0,0,0,1,1.114277086,3,5,4,0,2,18.025915,18.025915,3
3714,positive,29.714144,11,0,0,6,0,5,0,0,0,11,0.375,0,1,0,0,0,0,0,0,1.875,50.754328,54.8727,0
3715,negative,15.567395,8,0,1,6,0,1,0,2,0,6,0.125,-3,0,1,0,-3,-10,-6.5,0,-2.625,34.625672,40.952221,0
3716,positive,16.183984,13,0,1,2,2,8,1,3,0,9,-0.375,0,0,0,3.800507092,-3,-10,-6.5,0,-5.125,33.108281,33.108281,0
3717,neutral,12.32043,7,0,0,5,0,2,0,1,1,5,0,0,0,0,0.927524895,0,-5,-2.5,0,-1.25,25.133092,28.958362,0
3718,positive,8.242215,5,1,0,3,0,1,1,1,0,3,0,0,0,0,2.544739144,3,0,1.5,0,0.75,10.523423,10.523423,1
3719,negative,13.428476,13,1,0,7,0,5,2,1,0,10,0,0,0,1,0,3,5,4,0,2,39.98687,57.122828,0
3720,positive,12.729723,14,2,0,3,0,9,2,0,0,12,0,0,0,0,0,6,10,8,0,4,27.688438,27.688438,0
3721,neutral,25.830417,13,1,2,6,0,4,2,2,0,9,-1.375,0,0,0,0.716417597,-3,0,-1.5,0,-7.625,40.969792,40.969792,0
3722,objective,9.158741,3,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9.158741,9.158741,0
3723,positive,30.205996,12,2,0,8,0,2,3,1,1,7,0,3,2,0,7.935056514,6,10,8,1.066666667,4,41.613953,41.613953,0
3724,positive,25.818081,10,0,1,7,0,2,0,1,1,8,-0.375,0,2,1,1.218361217,-3,-5,-4,-0.533333333,-3.875,39.590381,39.590381,0
3725,positive,5.622439,8,0,0,3,1,4,0,1,0,7,0,3,1,0,0,0,-5,-2.5,-0.166666667,-1.25,5.622439,5.622439,2
3726,neutral,13.622315,6,1,0,1,0,4,1,0,0,5,0,0,1,0,1.05521413,3,5,4,0.266666667,2,20.18904,20.18904,0
3727,objective,23.639842,15,0,0,10,0,5,1,1,0,13,-0.875,0,0,0,0.589370904,0,0,0,0,-4.375,28.92695,28.92695,0
3728,positive,31.700437,16,2,0,9,1,4,4,0,0,12,0,0,2,0,3.209118531,6,20,13,1.733333333,6.5,43.077712,43.077712,1
3729,positive,23.000127,12,3,0,3,2,4,1,3,1,7,-0.5,0,0,0,3.008696384,9,-10,-0.5,0,-2.75,35.38398,38.76561,0
3730,positive,14.425007,8,2,0,3,0,3,2,0,1,5,-0.125,0,0,0,-0.621772658,6,10,8,0,3.375,27.42432,32.468045,0
3731,objective,17.396088,14,0,0,9,0,5,1,1,0,12,-1.125,0,0,1,1.725288505,0,0,0,0,-5.625,25.402366,25.402366,0
3732,positive,14.173665,7,0,0,5,0,2,0,0,0,7,0,0,2,0,0,0,0,0,0,0,25.574409,30.137681,0
3733,neutral,4.956698,10,0,0,8,0,2,2,0,0,8,0.375,0,0,0,5.664840401,0,10,5,0,4.375,8.105103,8.105103,0
3734,positive,27.919605,11,1,0,2,0,8,1,0,0,10,0,0,1,1,2.153416757,3,5,4,0.266666667,2,65.328027,73.750866,0
3735,positive,30.714548,13,0,0,8,0,5,1,1,1,10,0.375,0,1,0,0.927524895,0,0,0,0,1.875,54.43481,58.037176,0
3736,positive,22.252371,11,1,0,9,0,1,1,1,1,8,-0.875,0,3,0,2.778074136,3,0,1.5,0.3,-3.625,46.904086,53.582277,0
3737,negative,8.303596,5,0,0,3,0,2,0,0,0,5,0.125,-3,1,0,0.808513017,0,0,0,0,0.625,30.411511,30.411511,0
3738,positive,11.896902,8,0,1,2,1,4,2,1,0,5,0.625,0,0,0,-3.511718609,-3,5,1,0,3.625,25.594291,25.594291,0
3739,objective,25.747508,10,1,0,3,0,6,1,0,1,8,0.625,0,0,0,5.167671604,3,5,4,0,5.125,53.866641,59.065037,0
3740,positive,19.072258,9,1,0,6,0,2,2,0,1,6,0,0,0,0,1.361634922,3,10,6.5,0,3.25,29.794306,34.231202,0
3741,negative,28.855937,14,0,0,11,1,2,0,1,0,13,-0.875,0,0,0,1.092626002,0,-5,-2.5,0,-5.625,40.875351,40.875351,0
3742,negative,12.229181,7,0,1,4,0,2,0,2,0,5,-0.625,0,1,0,1.181852459,-3,-10,-6.5,-0.433333333,-6.375,29.303962,29.303962,0
3743,positive,17.563825,5,1,0,2,1,1,0,1,2,2,0,0,0,0,0.974863179,3,-5,-1,0,-0.5,26.483273,26.483273,0
3744,positive,29.895803,13,1,1,9,0,2,1,1,0,11,0.125,0,0,0,0.695761806,0,0,0,0,0.625,45.895964,45.895964,0
3745,objective,7.614963,4,0,0,4,0,0,0,1,0,3,0,0,0,0,0.927524895,0,-5,-2.5,0,-1.25,17.065221,20.526919,0
3746,negative,6.543879,8,0,1,6,0,1,0,3,0,5,-0.375,0,1,0,0,-3,-15,-9,-0.6,-6.375,19.424494,19.424494,0
3747,positive,11.580391,7,0,0,3,0,4,0,0,0,7,-0.125,0,0,0,0,0,0,0,0,-0.625,29.063023,38.698315,0
3748,negative,33.186773,13,2,0,9,0,2,2,0,1,10,0.125,0,0,0,4.577599383,6,10,8,0,4.625,61.957302,61.957302,0
3749,negative,18.29715,10,0,1,6,0,3,0,1,0,9,-0.125,0,0,0,0,-3,-5,-4,0,-2.625,34.291397,34.291397,0
3750,positive,11.634621,7,0,0,6,0,1,1,0,0,6,-0.75,0,7,0,3.406072404,0,5,2.5,1.166666667,-2.5,18.417049,18.417049,0
3751,neutral,17.683066,6,0,0,6,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,35.486601,45.883393,0
3752,positive,19.608951,9,2,0,6,0,1,3,0,1,5,-0.125,0,0,0,3.336202048,6,15,10.5,0,4.625,24.169406,24.169406,3
